Removed Pin From Net: NetName=GND Pin=C14-1
Removed Pin From Net: NetName=GND Pin=C15-1
Removed Pin From Net: NetName=GND Pin=C33-1
Removed Pin From Net: NetName=GND Pin=R5-2
Removed Pin From Net: NetName=GND Pin=R9-1
Removed Pin From Net: NetName=GND Pin=R10-1
Removed Pin From Net: NetName=GND Pin=U4-A1
Removed Pin From Net: NetName=GND Pin=U4-A2
Removed Pin From Net: NetName=GND Pin=U4-A3
Removed Pin From Net: NetName=GND Pin=U4-A5
Removed Pin From Net: NetName=RC Pin=U4-A8
Removed Pin From Net: NetName=GND Pin=U4-A12
Removed Pin From Net: NetName=GND Pin=U4-B1
Removed Pin From Net: NetName=GND Pin=U4-B2
Removed Pin From Net: NetName=GND Pin=U4-B3
Removed Pin From Net: NetName=GND Pin=U4-B4
Removed Pin From Net: NetName=GND Pin=U4-B12
Removed Pin From Net: NetName=GND Pin=U4-C1
Removed Pin From Net: NetName=GND Pin=U4-C2
Removed Pin From Net: NetName=GND Pin=U4-C3
Removed Pin From Net: NetName=GND Pin=U4-C4
Removed Pin From Net: NetName=GND Pin=U4-C5
Removed Pin From Net: NetName=GND Pin=U4-C6
Removed Pin From Net: NetName=GND Pin=U4-C12
Removed Pin From Net: NetName=GND Pin=U4-D1
Removed Pin From Net: NetName=GND Pin=U4-D12
Removed Pin From Net: NetName=+12 Pin=U4-E1
Removed Pin From Net: NetName=+12 Pin=U4-E2
Removed Pin From Net: NetName=GND Pin=U4-E12
Removed Pin From Net: NetName=+12 Pin=U4-F1
Removed Pin From Net: NetName=+12 Pin=U4-F2
Removed Pin From Net: NetName=+12 Pin=U4-F3
Removed Pin From Net: NetName=+12 Pin=U4-F4
Removed Pin From Net: NetName=+12 Pin=U4-G1
Removed Pin From Net: NetName=+12 Pin=U4-G2
Removed Pin From Net: NetName=+12 Pin=U4-G3
Removed Pin From Net: NetName=+12 Pin=U4-G4
Removed Pin From Net: NetName=+12 Pin=U4-H1
Removed Pin From Net: NetName=+12 Pin=U4-H2
Removed Pin From Net: NetName=+12 Pin=U4-H3
Removed Pin From Net: NetName=+12 Pin=U4-H4
Removed Pin From Net: NetName=Power_IN Pin=U4-J12
Removed Pin From Net: NetName=Power_IN Pin=U4-K12
Removed Pin From Net: NetName=Power_IN Pin=U4-L12
Removed Pin From Net: NetName=Power_IN Pin=U4-M10
Removed Pin From Net: NetName=Power_IN Pin=U4-M11
Removed Pin From Net: NetName=Power_IN Pin=U4-M12
Removed Member From Class: ClassName=12_Supply Member=C14
Removed Member From Class: ClassName=12_Supply Member=C15
Removed Member From Class: ClassName=12_Supply Member=C33
Removed Member From Class: ClassName=12_Supply Member=L2
Removed Member From Class: ClassName=12_Supply Member=R3
Removed Member From Class: ClassName=12_Supply Member=R5
Removed Member From Class: ClassName=12_Supply Member=R6
Removed Member From Class: ClassName=12_Supply Member=R9
Removed Member From Class: ClassName=12_Supply Member=R10
Change Component Footprint: Designator=U4 Old Footprint=LT-LGA-141-05-08-1815_V New Footprint=LT-BGA-121-15000X15000X4920
Change Component Comment : Designator=U4 Old Comment=LTM4605EV#PBF New Comment=LTM8055IY
Change component parameters: Designator = "U4"; Footprint = "LT-BGA-121-15000X15000X4920"; UniqueID = "\OIQCPGHN"
Added Pin To Net: NetName=GND Pin=U4-J6
Added Pin To Net: NetName=GND Pin=U4-J7
Added Pin To Net: NetName=GND Pin=U4-J8
Added Pin To Net: NetName=GND Pin=U4-J9
Added Pin To Net: NetName=GND Pin=U4-K3
Added Pin To Net: NetName=GND Pin=U4-K4
Added Pin To Net: NetName=GND Pin=U4-K5
Added Pin To Net: NetName=GND Pin=U4-K6
Added Pin To Net: NetName=GND Pin=U4-K7
Added Pin To Net: NetName=GND Pin=U4-K8
Added Pin To Net: NetName=GND Pin=U4-K9
Added Pin To Net: NetName=GND Pin=U4-L1
Added Pin To Net: NetName=RC Pin=U4-L4
Added Pin To Net: NetName=GND Pin=U4-L5
Added Pin To Net: NetName=GND Pin=U4-L6
Added Pin To Net: NetName=GND Pin=U4-L7
Added Pin To Net: NetName=GND Pin=U4-L8
Added Member To Class: ClassName=12_Supply Member=Component C12 16SVP180MX
Added Member To Class: ClassName=12_Supply Member=Component C13 16SVP180MX
Added Member To Class: ClassName=BBB-Supply Member=Component C23 16SVP180MX
Added Member To Class: ClassName=BBB-Supply Member=Component C25 16SVP180MX
Added Member To Class: ClassName=BBB-Supply Member=Component U9 LTM4612EV#PBF
