Removed Pin From Net: NetName=GND Pin=C43-1
Removed Pin From Net: NetName=+5 Pin=C43-2
Removed Pin From Net: NetName=GND Pin=P7-6
Removed Pin From Net: NetName=Thermistor 3 Pin=U21-1
Removed Pin From Net: NetName=GND Pin=U21-2
Removed Pin From Net: NetName=NetP10_4 Pin=U21-3
Removed Pin From Net: NetName=Thermistor 3 Pin=U21-4
Removed Pin From Net: NetName=+5 Pin=U21-5
Removed Pin From Net: NetName=Thermistor 5 Pin=U22-1
Removed Pin From Net: NetName=-5 Pin=U22-2
Removed Pin From Net: NetName=NetP8_4 Pin=U22-3
Removed Pin From Net: NetName=Thermistor 5 Pin=U22-4
Removed Pin From Net: NetName=Thermistor 4 Pin=U23-1
Removed Pin From Net: NetName=Thermistor 4 Pin=U23-4
Removed Pin From Net: NetName=Thermistor 2 Pin=U24-1
Removed Pin From Net: NetName=GND Pin=U24-2
Removed Pin From Net: NetName=NetP7_5 Pin=U24-3
Removed Pin From Net: NetName=Thermistor 2 Pin=U24-4
Removed Pin From Net: NetName=+5 Pin=U24-5
Removed Pin From Net: NetName=Thermistor 1 Pin=U25-1
Removed Pin From Net: NetName=GND Pin=U25-2
Removed Pin From Net: NetName=NetP7_4 Pin=U25-3
Removed Pin From Net: NetName=Thermistor 1 Pin=U25-4
Removed Member From Class: ClassName=ADC Member=C40
Removed Member From Class: ClassName=ADC Member=C43
Removed Member From Class: ClassName=ADC Member=U21
Removed Member From Class: ClassName=ADC Member=U22
Removed Member From Class: ClassName=ADC Member=U23
Removed Member From Class: ClassName=ADC Member=U24
Removed Member From Class: ClassName=ADC Member=U25
Change Component Footprint: Designator=C43 Old Footprint=CAPC0805(2012)145_N New Footprint=CAPC0805(2012)100_N
Change Component Footprint: Designator=U21 Old Footprint=DBV0005A_M New Footprint=ADI-CP-16-22_L
Change Component Footprint: Designator=U24 Old Footprint=DBV0005A_M New Footprint=ADI-N-8
Change Component Comment : Designator=C43 Old Comment=CAP CER 0.1UF 16V X7R 0805 New Comment=CAP 100nF 25V 0805(2012)
Change Component Comment : Designator=U24 Old Comment=OPA188AIDBVR New Comment=AD584KNZ
Change Component Comment : Designator=U21 Old Comment=OPA188AIDBVR New Comment=ADG1608BCPZ-REEL7
Change component parameters: Designator = "C43"; Footprint = "CAPC0805(2012)100_N"; UniqueID = "\MFKIDEQX"
Add component (AddParameter): Name = "Total Supply Voltage(Max)(+5V is 5, +/-5V is 10)"; Value = "36"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Total Supply Voltage(Min)(+5V is 5, +/-5V is 10)"; Value = "4"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C48-2
Added Pin To Net: NetName=+5 Pin=C49-1
Added Pin To Net: NetName=GND Pin=C49-2
Added Pin To Net: NetName=GND Pin=C50-1
Added Pin To Net: NetName=+5 Pin=C50-2
Added Pin To Net: NetName=GND Pin=U17-2
Added Pin To Net: NetName=NetP7_4 Pin=U17-3
Added Pin To Net: NetName=+5 Pin=U17-5
Added Pin To Net: NetName=GND Pin=U18-2
Added Pin To Net: NetName=NetP7_5 Pin=U18-3
Added Pin To Net: NetName=+5 Pin=U18-5
Added Pin To Net: NetName=+5 Pin=U21-11
Added Pin To Net: NetName=GND Pin=U21-12
Added Pin To Net: NetName=GND Pin=U22-2
Added Pin To Net: NetName=NetP10_4 Pin=U22-3
Added Pin To Net: NetName=GND Pin=U24-4
Added Pin To Net: NetName=+5 Pin=U24-8
Added Pin To Net: NetName=-5 Pin=U25-2
Added Pin To Net: NetName=NetP8_4 Pin=U25-3
Added Pin To Net: NetName=NetC43_1 Pin=C43-1
Added Pin To Net: NetName=NetC43_1 Pin=U24-7
Added Net: Name=NetC43_1
Added Pin To Net: NetName=NetC43_2 Pin=C43-2
Added Pin To Net: NetName=NetC43_2 Pin=U24-6
Added Net: Name=NetC43_2
Added Pin To Net: NetName=NetC48_1 Pin=C48-1
Added Pin To Net: NetName=NetC48_1 Pin=U21-7
Added Pin To Net: NetName=NetC48_1 Pin=U24-1
Added Pin To Net: NetName=NetC48_1 Pin=U24-3
Added Net: Name=NetC48_1
Added Pin To Net: NetName=NetU21_13 Pin=U21-13
Added Net: Name=NetU21_13
Added Pin To Net: NetName=NetU21_14 Pin=U21-14
Added Net: Name=NetU21_14
Added Pin To Net: NetName=NetU21_15 Pin=U21-15
Added Net: Name=NetU21_15
Added Class: Name=Heater_ADC
Added Member To Class: ClassName=FeedbackLoop Member=Component U8 OPA188AIDBVR
