Removed Member From Class: ClassName=Sheet1 Member=C17
Removed Member From Class: ClassName=Sheet1 Member=U8
Removed Member From Class: ClassName=Sheet1 Member=U11
Change Component Comment : Designator=R2 Old Comment= New Comment=100k
Change Component Designator: OldDesignator=C4 NewDesignator=C3
Change Component Designator: OldDesignator=C5 NewDesignator=C4
Change Component Designator: OldDesignator=C6 NewDesignator=C5
Change Component Designator: OldDesignator=C7 NewDesignator=C6
Change Component Designator: OldDesignator=C8 NewDesignator=C7
Change Component Designator: OldDesignator=C9 NewDesignator=C8
Change Component Designator: OldDesignator=C10 NewDesignator=C9
Change Component Designator: OldDesignator=C11 NewDesignator=C10
Change Component Designator: OldDesignator=C12 NewDesignator=C11
Change Component Designator: OldDesignator=C13 NewDesignator=C12
Change Component Designator: OldDesignator=C14 NewDesignator=C13
Change Component Designator: OldDesignator=C15 NewDesignator=C14
Change Component Designator: OldDesignator=C16 NewDesignator=C15
Change Component Designator: OldDesignator=C17 NewDesignator=C16
Change Component Designator: OldDesignator=C18 NewDesignator=C17
Change Component Designator: OldDesignator=C19 NewDesignator=C18
Change Component Designator: OldDesignator=C20 NewDesignator=C19
Change Component Designator: OldDesignator=C21 NewDesignator=C20
Change Component Designator: OldDesignator=C22 NewDesignator=C21
Change Component Designator: OldDesignator=R7 NewDesignator=R5
Change Component Designator: OldDesignator=R8 NewDesignator=R6
Change Component Designator: OldDesignator=R10 NewDesignator=R7
Change Component Designator: OldDesignator=R11 NewDesignator=R8
Change Component Designator: OldDesignator=R12 NewDesignator=R9
Change Component Designator: OldDesignator=R13 NewDesignator=R10
Change Component Designator: OldDesignator=R14 NewDesignator=R11
Change Component Designator: OldDesignator=R15 NewDesignator=R12
Change Component Designator: OldDesignator=R16 NewDesignator=R13
Change Component Designator: OldDesignator=R17 NewDesignator=R14
Change Component Designator: OldDesignator=R18 NewDesignator=R15
Change Component Designator: OldDesignator=R19 NewDesignator=R16
Change Component Designator: OldDesignator=R20 NewDesignator=R17
Change Component Designator: OldDesignator=U3 NewDesignator=U2
Change Component Designator: OldDesignator=U4 NewDesignator=U3
Change Component Designator: OldDesignator=U5 NewDesignator=U4
Change Component Designator: OldDesignator=U6 NewDesignator=U5
Change Component Designator: OldDesignator=U7 NewDesignator=U6
Change Component Designator: OldDesignator=U8 NewDesignator=U7
Change Component Designator: OldDesignator=U9 NewDesignator=U8
Change Component Designator: OldDesignator=U10 NewDesignator=U9
Change Component Designator: OldDesignator=U11 NewDesignator=U10
Change Component Designator: OldDesignator=U12 NewDesignator=U11
Change component parameters: Designator = "R2"; Footprint = "RESC0402(1005)_M"; UniqueID = "\UTPTOFES"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/5548/crcwhpe3-46056-5548557.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498718.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498718.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "https://datasheet.ciiva.com/48525/crcwhpe3-48525582.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "https://datasheet.ciiva.com/48525/crcwhpe3-48525582.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "https://datasheet.ciiva.com/46441/1703058-46441599.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "https://datasheet.ciiva.com/46441/1703058-46441599.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.5mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.3mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Vishay Dale"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CRCW0402100KFKEDHP"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "10"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.0997, 100=0.0517, 250=0.0516, 500=0.042, 1250=0.0227 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Radiation Hardening"; Value = "No"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "100KR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "0"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "CRCW0402100KFKEDHP/BKN"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "2.3E-05oz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.02inch"; VariantName = "[No Variations]"
Added Component: Designator=R23(RESC0402(1005)_M)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Case/Package"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "https://datasheet.ciiva.com/8982/crcwhpe3-8982553.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.ciiva.com/8982/crcwhpe3-8982553.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498716.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498716.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498717.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498717.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/5548/crcwhpe3-46056-5548557.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/5548/crcwhpe3-46056-5548557.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498718.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/2498/crcwhpe3-2498718.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "https://datasheet.ciiva.com/48525/crcwhpe3-48525582.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "https://datasheet.ciiva.com/48525/crcwhpe3-48525582.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "https://datasheet.ciiva.com/46441/1703058-46441599.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "https://datasheet.ciiva.com/46441/1703058-46441599.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.5mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.3mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Vishay Dale"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "CRCW0402100KFKEDHP"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "CRCW0402100KFKEDHP/BKN"; VariantName = "[No Variations]"
Added Pin To Net: NetName=Beam_Reduced Pin=R18-1
Added Pin To Net: NetName=Beam Sync Demod Out Pin=R18-2
Added Pin To Net: NetName=GND Pin=R19-1
Added Pin To Net: NetName=Beam_Reduced Pin=R19-2
Added Pin To Net: NetName=ZP Pin=R20-2
Added Pin To Net: NetName=GND Pin=R21-1
Added Pin To Net: NetName=ZH Pin=R22-2
Added Pin To Net: NetName=GND Pin=R23-1
Change Net Name : Old Net Name=NetC6_1 New Net Name=NetC5_1
Change Net Name : Old Net Name=NetC6_2 New Net Name=NetC5_2
Change Net Name : Old Net Name=NetC11_1 New Net Name=NetC10_1
Change Net Name : Old Net Name=NetC11_2 New Net Name=NetC10_2
Change Net Name : Old Net Name=NetC12_1 New Net Name=NetC11_1
Change Net Name : Old Net Name=NetC12_2 New Net Name=NetC11_2
Change Net Name : Old Net Name=NetC16_2 New Net Name=NetC15_2
Change Net Name : Old Net Name=NetC17_1 New Net Name=NetC16_1
Change Net Name : Old Net Name=NetR7_2 New Net Name=NetR5_2
Change Net Name : Old Net Name=NetR10_2 New Net Name=NetR7_2
Change Net Name : Old Net Name=NetR11_1 New Net Name=NetR8_1
Change Net Name : Old Net Name=NetR12_1 New Net Name=NetR9_1
Change Net Name : Old Net Name=NetR13_1 New Net Name=NetR10_1
Change Net Name : Old Net Name=NetR14_3 New Net Name=NetR11_3
Change Net Name : Old Net Name=NetR17_1 New Net Name=NetR14_1
Added Pin To Net: NetName=NetR20_1 Pin=R20-1
Added Pin To Net: NetName=NetR20_1 Pin=R21-2
Added Pin To Net: NetName=NetR20_1 Pin=U8-3
Added Net: Name=NetR20_1
Added Pin To Net: NetName=NetR22_1 Pin=R22-1
Added Pin To Net: NetName=NetR22_1 Pin=R23-2
Added Pin To Net: NetName=NetR22_1 Pin=U11-3
Added Net: Name=NetR22_1
Added Member To Class: ClassName=Sheet1 Member=Component C3 0.1uF
Added Member To Class: ClassName=Sheet2 Member=Component C16 0.1uF
Added Member To Class: ClassName=Sheet1 Member=Component R5 33K
Added Member To Class: ClassName=Sheet1 Member=Component R6 TBD
Added Member To Class: ClassName=Sheet1 Member=Component R9 0
Added Member To Class: ClassName=Sheet2 Member=Component R18 10k
Added Member To Class: ClassName=Sheet2 Member=Component R19 10k
Added Member To Class: ClassName=Sheet2 Member=Component R20 100k
Added Member To Class: ClassName=Sheet2 Member=Component R21 10k
Added Member To Class: ClassName=Sheet2 Member=Component R22 100k
Added Member To Class: ClassName=Sheet2 Member=Component R23 10k
Added Member To Class: ClassName=Sheet1 Member=Component U2 AD584KNZ
Added Member To Class: ClassName=Sheet1 Member=Component U6 OPA188AIDBVR
Added Member To Class: ClassName=Sheet2 Member=Component U8 OPA188AIDBVR
